0.000000,-859.679583,-170.350573,-719.560491,-115.979907,0.000000.1,0.000000.2,0.000000.3,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,1704023132.520409,0.000000.9,-875.491880,-204.866110,-747.078675,-137.888241,1704023231.460497,class
177.0,-887.152888,-193.945602,-730.638075,-124.271266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.300295,0.0,,,,,,eyes_closed_movement
178.0,-865.457729,-187.722408,-728.869102,-127.633436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.315342,0.0,,,,,,eyes_closed_movement
178.0,-871.441568,-195.366764,-743.753904,-129.499646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.315351,0.0,,,,,,eyes_closed_movement
179.0,-847.06864,-207.420461,-748.971065,-121.462601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.315594,0.0,,,,,,eyes_closed_movement
179.0,-869.111611,-191.439869,-729.112196,-124.993066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.315602,0.0,,,,,,eyes_closed_movement
180.0,-880.544485,-186.843532,-726.34841,-128.415075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.33035,0.0,,,,,,eyes_closed_movement
180.0,-872.11849,-201.249626,-740.290757,-136.960746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.33036,0.0,,,,,,eyes_closed_movement
181.0,-858.909164,-206.601423,-743.9222,-125.583971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.330602,0.0,,,,,,eyes_closed_movement
181.0,-860.853912,-194.547726,-725.94824,-121.582278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.330609,0.0,,,,,,eyes_closed_movement
182.0,-858.793227,-189.065032,-728.304377,-126.664802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.345109,0.0,,,,,,eyes_closed_movement
182.0,-842.801415,-199.839684,-739.81205,-127.84287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.345118,0.0,,,,,,eyes_closed_movement
183.0,-849.275181,-211.265079,-751.274843,-125.729827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.360148,0.0,,,,,,eyes_closed_movement
183.0,-851.694897,-195.88661,-729.860176,-119.379477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.360159,0.0,,,,,,eyes_closed_movement
184.0,-893.622915,-201.672235,-743.226578,-131.810904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.360498,0.0,,,,,,eyes_closed_movement
184.0,-862.110518,-202.98868,-746.52143,-131.769765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.360506,0.0,,,,,,eyes_closed_movement
185.0,-861.953442,-210.4797,-751.809649,-125.97666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.375304,0.0,,,,,,eyes_closed_movement
185.0,-855.259021,-194.805779,-727.803231,-118.048072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.375313,0.0,,,,,,eyes_closed_movement
186.0,-856.560507,-191.073359,-734.770664,-130.700154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.39019,0.0,,,,,,eyes_closed_movement
186.0,-851.126432,-199.274959,-735.125955,-127.356683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.390199,0.0,,,,,,eyes_closed_movement
187.0,-841.125939,-199.566671,-737.616728,-109.483701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.420318,0.0,,,,,,eyes_closed_movement
187.0,-852.121245,-181.158884,-720.117736,-112.995467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.420327,0.0,,,,,,eyes_closed_movement
188.0,-868.483308,-176.887918,-716.961261,-131.57529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.420576,0.0,,,,,,eyes_closed_movement
188.0,-849.387378,-186.17783,-723.599583,-123.74394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.420583,0.0,,,,,,eyes_closed_movement
189.0,-839.203631,-188.118838,-731.21402,-112.51676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.421208,0.0,,,,,,eyes_closed_movement
189.0,-846.152365,-183.18591,-718.962107,-115.351604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.421216,0.0,,,,,,eyes_closed_movement
190.0,-850.83472,-178.260461,-716.183362,-116.024786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.421954,0.0,,,,,,eyes_closed_movement
190.0,-850.127879,-187.857045,-732.414528,-122.562131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.421963,0.0,,,,,,eyes_closed_movement
191.0,-848.57208,-195.837991,-734.916521,-118.466941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.450333,0.0,,,,,,eyes_closed_movement
191.0,-845.59886,-179.685363,-709.028933,-112.617737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.450342,0.0,,,,,,eyes_closed_movement
192.0,-831.76497,-170.806841,-707.2637,-121.320485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.450585,0.0,,,,,,eyes_closed_movement
192.0,-849.492096,-189.921469,-728.098683,-125.430635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.450593,0.0,,,,,,eyes_closed_movement
193.0,-863.815912,-199.948141,-734.591149,-119.185002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.451121,0.0,,,,,,eyes_closed_movement
193.0,-853.81916,-175.908064,-702.532727,-105.253874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.451127,0.0,,,,,,eyes_closed_movement
194.0,-853.609725,-181.207503,-715.85799,-128.022385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.480345,0.0,,,,,,eyes_closed_movement
194.0,-827.808156,-184.195683,-724.422361,-123.904755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.480355,0.0,,,,,,eyes_closed_movement
195.0,-839.401846,-193.915683,-731.329957,-113.010427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.480596,0.0,,,,,,eyes_closed_movement
195.0,-870.098944,-179.109419,-708.251034,-112.116591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.480603,0.0,,,,,,eyes_closed_movement
196.0,-861.28774,-175.941723,-716.714428,-122.2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.481121,0.0,,,,,,eyes_closed_movement
196.0,-846.290741,-187.943062,-728.693327,-123.35499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.481128,0.0,,,,,,eyes_closed_movement
197.0,-849.200383,-194.678622,-734.602369,-117.38611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.51029,0.0,,,,,,eyes_closed_movement
197.0,-842.165632,-175.623832,-711.186855,-113.317099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.510299,0.0,,,,,,eyes_closed_movement
198.0,-830.508363,-165.275529,-701.343439,-112.438222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.510547,0.0,,,,,,eyes_closed_movement
198.0,-844.08794,-174.5804,-715.076351,-120.262093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.510555,0.0,,,,,,eyes_closed_movement
199.0,-837.131726,-182.80444,-724.426101,-112.88327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.511249,0.0,,,,,,eyes_closed_movement
199.0,-850.988056,-173.133059,-705.689202,-104.599392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.511258,0.0,,,,,,eyes_closed_movement
200.0,-854.410064,-166.109526,-704.559753,-116.694228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.540267,0.0,,,,,,eyes_closed_movement
200.0,-833.915412,-175.171304,-715.068872,-105.493228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.540277,0.0,,,,,,eyes_closed_movement
0.0,-808.985239,-179.79943,-715.50457,-92.519515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.540517,0.0,,,,,,eyes_closed_movement
101.0,-848.785255,-167.768172,-696.146848,-105.79242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.541691,0.0,,,,,,eyes_closed_movement
101.0,-856.0444,-164.402262,-698.413227,-110.568272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.5417,0.0,,,,,,eyes_closed_movement
102.0,-833.156213,-175.393828,-711.271003,-106.274867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.541939,0.0,,,,,,eyes_closed_movement
102.0,-847.786701,-184.493005,-715.613027,-104.176783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.541956,0.0,,,,,,eyes_closed_movement
103.0,-844.237536,-167.050111,-692.732319,-101.499015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.570632,0.0,,,,,,eyes_closed_movement
103.0,-847.902638,-160.860577,-693.005332,-109.371504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.570642,0.0,,,,,,eyes_closed_movement
104.0,-823.267917,-165.180161,-699.763331,-104.513374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.570856,0.0,,,,,,eyes_closed_movement
104.0,-832.722384,-175.793997,-709.797483,-97.396345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.570863,0.0,,,,,,eyes_closed_movement
105.0,-843.556874,-158.317445,-685.503092,-93.001962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.600227,0.0,,,,,,eyes_closed_movement
105.0,-848.261669,-155.819192,-688.528671,-105.448349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.600239,0.0,,,,,,eyes_closed_movement
106.0,-847.349133,-170.954567,-706.394174,-113.115144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.600494,0.0,,,,,,eyes_closed_movement
106.0,-828.907686,-172.222393,-707.516144,-91.416245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.600502,0.0,,,,,,eyes_closed_movement
107.0,-843.238983,-153.975421,-682.683208,-94.120192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.601971,0.0,,,,,,eyes_closed_movement
107.0,-835.269256,-146.641477,-676.549772,-95.926564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.601986,0.0,,,,,,eyes_closed_movement
108.0,-830.093235,-156.963601,-686.658722,-96.783001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.602203,0.0,,,,,,eyes_closed_movement
108.0,-805.013465,-161.301885,-687.661015,-86.883486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.602208,0.0,,,,,,eyes_closed_movement
109.0,-823.978498,-147.703609,-667.783446,-88.431804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.630347,0.0,,,,,,eyes_closed_movement
109.0,-843.407278,-152.255067,-678.348664,-101.207303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.630356,0.0,,,,,,eyes_closed_movement
110.0,-845.59886,-169.181854,-695.971072,-103.440023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.630646,0.0,,,,,,eyes_closed_movement
110.0,-833.343208,-179.234705,-706.263277,-99.329873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.630653,0.0,,,,,,eyes_closed_movement
111.0,-839.951611,-158.160369,-685.185201,-95.384278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.660342,0.0,,,,,,eyes_closed_movement
111.0,-840.950164,-150.501054,-680.012919,-99.505648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.660359,0.0,,,,,,eyes_closed_movement
112.0,-838.698744,-162.064825,-692.795897,-100.459323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.660589,0.0,,,,,,eyes_closed_movement
112.0,-815.148594,-169.383809,-700.803023,-90.679484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.660597,0.0,,,,,,eyes_closed_movement
113.0,-826.858221,-150.366418,-675.715774,-89.744509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.661243,0.0,,,,,,eyes_closed_movement
113.0,-832.13896,-144.270381,-678.629156,-96.214536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.661252,0.0,,,,,,eyes_closed_movement
114.0,-821.753258,-156.514813,-690.402361,-97.598299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.661978,0.0,,,,,,eyes_closed_movement
114.0,-795.932988,-155.744394,-685.776105,-79.444825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.661987,0.0,,,,,,eyes_closed_movement
115.0,-833.575081,-141.951643,-664.039807,-92.852366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.690336,0.0,,,,,,eyes_closed_movement
115.0,-841.137159,-150.063486,-673.785986,-108.04384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.690351,0.0,,,,,,eyes_closed_movement
116.0,-825.811049,-156.376437,-683.378829,-111.731381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.690583,0.0,,,,,,eyes_closed_movement
116.0,-809.908995,-165.771066,-685.59285,-98.121885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.690591,0.0,,,,,,eyes_closed_movement
117.0,-832.460591,-150.886264,-663.953789,-101.383078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.720342,0.0,,,,,,eyes_closed_movement
117.0,-807.668794,-140.399584,-661.67619,-106.289827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.720352,0.0,,,,,,eyes_closed_movement
118.0,-805.174281,-153.593951,-679.096644,-102.80798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.720592,0.0,,,,,,eyes_closed_movement
118.0,-809.69956,-156.896283,-680.970334,-93.173998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.7206,0.0,,,,,,eyes_closed_movement
119.0,-823.982238,-141.420577,-661.986602,-91.558361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.721276,0.0,,,,,,eyes_closed_movement
119.0,-802.97896,-139.591766,-664.107125,-92.366179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.721291,0.0,,,,,,eyes_closed_movement
120.0,-816.917567,-153.167603,-678.277606,-94.060354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.721841,0.0,,,,,,eyes_closed_movement
120.0,-823.267917,-163.916075,-684.044531,-96.027541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.72185,0.0,,,,,,eyes_closed_movement
121.0,-815.230872,-141.241062,-656.975136,-92.908465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.750346,0.0,,,,,,eyes_closed_movement
121.0,-796.60243,-130.283155,-652.973443,-93.764902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.750355,0.0,,,,,,eyes_closed_movement
122.0,-824.29639,-153.522893,-671.325132,-106.731135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.750597,0.0,,,,,,eyes_closed_movement
122.0,-824.367448,-150.732928,-674.960314,-93.45075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.750605,0.0,,,,,,eyes_closed_movement
123.0,-817.029764,-130.260715,-648.665078,-93.877099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.780345,0.0,,,,,,eyes_closed_movement
123.0,-823.499791,-134.999169,-654.080453,-98.054567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.780354,0.0,,,,,,eyes_closed_movement
124.0,-809.183454,-142.950196,-666.601638,-97.164471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.780602,0.0,,,,,,eyes_closed_movement
124.0,-808.671088,-150.998461,-670.494874,-87.395852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.78061,0.0,,,,,,eyes_closed_movement
125.0,-806.759999,-130.589827,-648.261169,-87.063001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.781121,0.0,,,,,,eyes_closed_movement
125.0,-810.600876,-121.647726,-646.181784,-92.111866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.781128,0.0,,,,,,eyes_closed_movement
126.0,-796.467794,-134.808434,-654.271188,-84.172058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.782058,0.0,,,,,,eyes_closed_movement
126.0,-786.762754,-145.396091,-664.522254,-82.201131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.782067,0.0,,,,,,eyes_closed_movement
127.0,-796.99512,-128.013036,-642.898152,-88.020415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.810241,0.0,,,,,,eyes_closed_movement
127.0,-810.619575,-130.518769,-646.73155,-95.762008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.81025,0.0,,,,,,eyes_closed_movement
128.0,-779.496128,-133.424671,-660.139091,-95.137445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.810512,0.0,,,,,,eyes_closed_movement
128.0,-799.762646,-148.193536,-667.499214,-86.707711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.81052,0.0,,,,,,eyes_closed_movement
129.0,-815.492665,-135.410558,-644.173458,-85.653059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.840497,0.0,,,,,,eyes_closed_movement
129.0,-803.008879,-127.10424,-644.790542,-88.196191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.840506,0.0,,,,,,eyes_closed_movement
130.0,-807.635135,-140.298607,-663.778014,-94.57646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.840889,0.0,,,,,,eyes_closed_movement
130.0,-823.630687,-153.758507,-673.666309,-95.111266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.840898,0.0,,,,,,eyes_closed_movement
131.0,-836.22667,-139.472089,-655.770888,-95.092566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.841091,0.0,,,,,,eyes_closed_movement
131.0,-826.218698,-141.199923,-659.712742,-99.756221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.841097,0.0,,,,,,eyes_closed_movement
132.0,-810.638275,-151.824979,-670.663169,-105.265094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.842139,0.0,,,,,,eyes_closed_movement
132.0,-813.237505,-161.421562,-678.303785,-98.387418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.842148,0.0,,,,,,eyes_closed_movement
133.0,-810.009972,-139.595506,-652.285301,-91.96975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.870337,0.0,,,,,,eyes_closed_movement
133.0,-797.193335,-133.693944,-651.301707,-94.890612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.870346,0.0,,,,,,eyes_closed_movement
134.0,-817.19806,-155.333005,-670.812765,-103.417584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.870588,0.0,,,,,,eyes_closed_movement
134.0,-817.904901,-167.689634,-680.760899,-97.979769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.870596,0.0,,,,,,eyes_closed_movement
135.0,-795.278506,-142.882878,-653.687764,-91.782755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.900336,0.0,,,,,,eyes_closed_movement
135.0,-811.610649,-144.719169,-665.199176,-105.070619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.900344,0.0,,,,,,eyes_closed_movement
136.0,-830.040876,-164.196568,-685.446994,-107.041547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.900598,0.0,,,,,,eyes_closed_movement
136.0,-816.506178,-169.780238,-682.305478,-99.311173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.900613,0.0,,,,,,eyes_closed_movement
137.0,-808.689787,-144.367618,-659.522007,-99.45329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.901155,0.0,,,,,,eyes_closed_movement
137.0,-818.993211,-145.452189,-661.68741,-101.970242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.901162,0.0,,,,,,eyes_closed_movement
138.0,-821.689679,-157.973374,-684.45966,-107.67733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.90222,0.0,,,,,,eyes_closed_movement
138.0,-775.782407,-162.124663,-684.239006,-92.934644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.902232,0.0,,,,,,eyes_closed_movement
139.0,-804.594597,-144.958522,-656.05138,-100.055413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.93034,0.0,,,,,,eyes_closed_movement
139.0,-846.144885,-150.759107,-668.890457,-115.392743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.93035,0.0,,,,,,eyes_closed_movement
140.0,-822.935066,-162.801585,-679.747386,-113.960361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.930588,0.0,,,,,,eyes_closed_movement
140.0,-821.255851,-167.947687,-685.944401,-94.254829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.930596,0.0,,,,,,eyes_closed_movement
141.0,-811.461053,-148.806879,-658.433697,-97.93115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.960342,0.0,,,,,,eyes_closed_movement
141.0,-809.856636,-141.630011,-658.833866,-103.425063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.960351,0.0,,,,,,eyes_closed_movement
142.0,-811.442353,-154.491527,-673.060445,-102.295614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.960593,0.0,,,,,,eyes_closed_movement
142.0,-815.720799,-165.266179,-687.298244,-99.146618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.9606,0.0,,,,,,eyes_closed_movement
143.0,-827.445385,-148.814359,-664.776567,-99.498168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.961234,0.0,,,,,,eyes_closed_movement
143.0,-816.352842,-145.508288,-666.324885,-106.282347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.961244,0.0,,,,,,eyes_closed_movement
144.0,-802.687248,-159.046725,-677.477267,-108.223355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.961954,0.0,,,,,,eyes_closed_movement
144.0,-812.799937,-169.417468,-690.473419,-100.885671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.961963,0.0,,,,,,eyes_closed_movement
145.0,-816.543577,-153.421916,-668.553866,-104.842485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.990373,0.0,,,,,,eyes_closed_movement
145.0,-806.748779,-147.957922,-670.004947,-104.734028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.990383,0.0,,,,,,eyes_closed_movement
146.0,-794.508086,-158.362324,-686.610103,-105.104278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.990622,0.0,,,,,,eyes_closed_movement
146.0,-819.988025,-163.194274,-691.782384,-97.762855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023133.99063,0.0,,,,,,eyes_closed_movement
147.0,-834.723231,-151.364971,-673.25118,-93.712543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.020341,0.0,,,,,,eyes_closed_movement
147.0,-835.661946,-146.241308,-673.453135,-106.719915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.02035,0.0,,,,,,eyes_closed_movement
148.0,-810.81405,-160.782039,-685.536752,-109.135891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.020591,0.0,,,,,,eyes_closed_movement
148.0,-805.155582,-164.297545,-691.277498,-99.083039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.020599,0.0,,,,,,eyes_closed_movement
149.0,-814.501592,-150.931143,-665.588125,-101.917884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.021221,0.0,,,,,,eyes_closed_movement
149.0,-841.974897,-154.947795,-678.962007,-109.079792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.02123,0.0,,,,,,eyes_closed_movement
150.0,-825.680153,-168.347857,-690.563177,-109.300446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.021846,0.0,,,,,,eyes_closed_movement
150.0,-818.824916,-168.168341,-694.063723,-100.006795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.021855,0.0,,,,,,eyes_closed_movement
151.0,-813.274904,-147.741008,-671.478468,-96.719423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.050094,0.0,,,,,,eyes_closed_movement
151.0,-810.193227,-147.393197,-672.215228,-104.188003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.050104,0.0,,,,,,eyes_closed_movement
152.0,-814.763385,-163.168095,-692.504185,-107.740908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.080339,0.0,,,,,,eyes_closed_movement
152.0,-811.838783,-165.116583,-690.245286,-94.703617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.08036,0.0,,,,,,eyes_closed_movement
153.0,-813.704993,-148.204755,-669.350465,-97.5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.080591,0.0,,,,,,eyes_closed_movement
153.0,-838.313535,-150.785286,-680.858137,-97.919931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.080604,0.0,,,,,,eyes_closed_movement
154.0,-831.192765,-168.863963,-694.538691,-106.53666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.081138,0.0,,,,,,eyes_closed_movement
154.0,-804.658175,-163.37379,-693.211026,-96.345433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.081145,0.0,,,,,,eyes_closed_movement
155.0,-797.223254,-145.205356,-670.584632,-94.112712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.082211,0.0,,,,,,eyes_closed_movement
155.0,-835.11592,-149.670796,-683.053458,-102.456429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.082222,0.0,,,,,,eyes_closed_movement
156.0,-827.901653,-165.733667,-699.849349,-103.148311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023134.082475,0.0,,,,,,eyes_closed_movement
